index,tenor,date,fixing
EUR-EONIA-OIS-COMPOUND,1D,30/03/2007,0.039
EUR-EURIBOR-Reuters,1W,30/03/2007,0.03857
EUR-EURIBOR-Reuters,2W,30/03/2007,0.03855
EUR-EURIBOR-Reuters,1M,30/03/2007,0.03864
EUR-EURIBOR-Reuters,3M,30/03/2007,0.03924
EUR-EURIBOR-Reuters,6M,30/03/2007,0.04043
EUR-EURIBOR-Reuters,12M,30/03/2007,0.04177
EUR-EONIA-OIS-COMPOUND,1D,02/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,02/04/2007,0.03855
EUR-EURIBOR-Reuters,2W,02/04/2007,0.03853
EUR-EURIBOR-Reuters,1M,02/04/2007,0.03864
EUR-EURIBOR-Reuters,3M,02/04/2007,0.03927
EUR-EURIBOR-Reuters,6M,02/04/2007,0.04048
EUR-EURIBOR-Reuters,12M,02/04/2007,0.04193
EUR-EONIA-OIS-COMPOUND,1D,03/04/2007,0.0384
EUR-EURIBOR-Reuters,1W,03/04/2007,0.03857
EUR-EURIBOR-Reuters,2W,03/04/2007,0.03853
EUR-EURIBOR-Reuters,1M,03/04/2007,0.03865
EUR-EURIBOR-Reuters,3M,03/04/2007,0.03936
EUR-EURIBOR-Reuters,6M,03/04/2007,0.04058
EUR-EURIBOR-Reuters,12M,03/04/2007,0.04205
EUR-EONIA-OIS-COMPOUND,1D,04/04/2007,0.0384
EUR-EURIBOR-Reuters,1W,04/04/2007,0.0385
EUR-EURIBOR-Reuters,2W,04/04/2007,0.0385
EUR-EURIBOR-Reuters,1M,04/04/2007,0.03863
EUR-EURIBOR-Reuters,3M,04/04/2007,0.03944
EUR-EURIBOR-Reuters,6M,04/04/2007,0.04069
EUR-EURIBOR-Reuters,12M,04/04/2007,0.04203
EUR-EONIA-OIS-COMPOUND,1D,05/04/2007,0.0386
EUR-EURIBOR-Reuters,1W,05/04/2007,0.0384
EUR-EURIBOR-Reuters,2W,05/04/2007,0.03847
EUR-EURIBOR-Reuters,1M,05/04/2007,0.03862
EUR-EURIBOR-Reuters,3M,05/04/2007,0.03946
EUR-EURIBOR-Reuters,6M,05/04/2007,0.04071
EUR-EURIBOR-Reuters,12M,05/04/2007,0.04211
EUR-EONIA-OIS-COMPOUND,1D,10/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,10/04/2007,0.03841
EUR-EURIBOR-Reuters,2W,10/04/2007,0.03845
EUR-EURIBOR-Reuters,1M,10/04/2007,0.03858
EUR-EURIBOR-Reuters,3M,10/04/2007,0.03955
EUR-EURIBOR-Reuters,6M,10/04/2007,0.04078
EUR-EURIBOR-Reuters,12M,10/04/2007,0.04232
EUR-EONIA-OIS-COMPOUND,1D,11/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,11/04/2007,0.03836
EUR-EURIBOR-Reuters,2W,11/04/2007,0.03844
EUR-EURIBOR-Reuters,1M,11/04/2007,0.03857
EUR-EURIBOR-Reuters,3M,11/04/2007,0.03958
EUR-EURIBOR-Reuters,6M,11/04/2007,0.04084
EUR-EURIBOR-Reuters,12M,11/04/2007,0.04237
EUR-EONIA-OIS-COMPOUND,1D,12/04/2007,0.0382
EUR-EURIBOR-Reuters,1W,12/04/2007,0.03837
EUR-EURIBOR-Reuters,2W,12/04/2007,0.03845
EUR-EURIBOR-Reuters,1M,12/04/2007,0.03858
EUR-EURIBOR-Reuters,3M,12/04/2007,0.03968
EUR-EURIBOR-Reuters,6M,12/04/2007,0.04095
EUR-EURIBOR-Reuters,12M,12/04/2007,0.04252
EUR-EONIA-OIS-COMPOUND,1D,13/04/2007,0.0373
EUR-EURIBOR-Reuters,1W,13/04/2007,0.03828
EUR-EURIBOR-Reuters,2W,13/04/2007,0.03843
EUR-EURIBOR-Reuters,1M,13/04/2007,0.03856
EUR-EURIBOR-Reuters,3M,13/04/2007,0.0397
EUR-EURIBOR-Reuters,6M,13/04/2007,0.04097
EUR-EURIBOR-Reuters,12M,13/04/2007,0.04259
EUR-EONIA-OIS-COMPOUND,1D,16/04/2007,0.0369
EUR-EURIBOR-Reuters,1W,16/04/2007,0.03837
EUR-EURIBOR-Reuters,2W,16/04/2007,0.03846
EUR-EURIBOR-Reuters,1M,16/04/2007,0.03856
EUR-EURIBOR-Reuters,3M,16/04/2007,0.03975
EUR-EURIBOR-Reuters,6M,16/04/2007,0.04101
EUR-EURIBOR-Reuters,12M,16/04/2007,0.04271
EUR-EONIA-OIS-COMPOUND,1D,17/04/2007,0.0379
EUR-EURIBOR-Reuters,1W,17/04/2007,0.0384
EUR-EURIBOR-Reuters,2W,17/04/2007,0.03847
EUR-EURIBOR-Reuters,1M,17/04/2007,0.03856
EUR-EURIBOR-Reuters,3M,17/04/2007,0.03978
EUR-EURIBOR-Reuters,6M,17/04/2007,0.04103
EUR-EURIBOR-Reuters,12M,17/04/2007,0.04267
EUR-EONIA-OIS-COMPOUND,1D,18/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,18/04/2007,0.03842
EUR-EURIBOR-Reuters,2W,18/04/2007,0.03848
EUR-EURIBOR-Reuters,1M,18/04/2007,0.03857
EUR-EURIBOR-Reuters,3M,18/04/2007,0.03979
EUR-EURIBOR-Reuters,6M,18/04/2007,0.04102
EUR-EURIBOR-Reuters,12M,18/04/2007,0.04257
EUR-EONIA-OIS-COMPOUND,1D,19/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,19/04/2007,0.03843
EUR-EURIBOR-Reuters,2W,19/04/2007,0.03848
EUR-EURIBOR-Reuters,1M,19/04/2007,0.03857
EUR-EURIBOR-Reuters,3M,19/04/2007,0.03985
EUR-EURIBOR-Reuters,6M,19/04/2007,0.04107
EUR-EURIBOR-Reuters,12M,19/04/2007,0.04257
EUR-EONIA-OIS-COMPOUND,1D,20/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,20/04/2007,0.03849
EUR-EURIBOR-Reuters,2W,20/04/2007,0.0385
EUR-EURIBOR-Reuters,1M,20/04/2007,0.03857
EUR-EURIBOR-Reuters,3M,20/04/2007,0.03988
EUR-EURIBOR-Reuters,6M,20/04/2007,0.04108
EUR-EURIBOR-Reuters,12M,20/04/2007,0.04276
EUR-EONIA-OIS-COMPOUND,1D,23/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,23/04/2007,0.03851
EUR-EURIBOR-Reuters,2W,23/04/2007,0.03851
EUR-EURIBOR-Reuters,1M,23/04/2007,0.03858
EUR-EURIBOR-Reuters,3M,23/04/2007,0.03992
EUR-EURIBOR-Reuters,6M,23/04/2007,0.04112
EUR-EURIBOR-Reuters,12M,23/04/2007,0.04267
EUR-EONIA-OIS-COMPOUND,1D,24/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,24/04/2007,0.03852
EUR-EURIBOR-Reuters,2W,24/04/2007,0.03851
EUR-EURIBOR-Reuters,1M,24/04/2007,0.03858
EUR-EURIBOR-Reuters,3M,24/04/2007,0.03995
EUR-EURIBOR-Reuters,6M,24/04/2007,0.04112
EUR-EURIBOR-Reuters,12M,24/04/2007,0.04266
EUR-EONIA-OIS-COMPOUND,1D,25/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,25/04/2007,0.03852
EUR-EURIBOR-Reuters,2W,25/04/2007,0.03851
EUR-EURIBOR-Reuters,1M,25/04/2007,0.03858
EUR-EURIBOR-Reuters,3M,25/04/2007,0.03999
EUR-EURIBOR-Reuters,6M,25/04/2007,0.04115
EUR-EURIBOR-Reuters,12M,25/04/2007,0.04274
EUR-EONIA-OIS-COMPOUND,1D,26/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,26/04/2007,0.03853
EUR-EURIBOR-Reuters,2W,26/04/2007,0.03852
EUR-EURIBOR-Reuters,1M,26/04/2007,0.03859
EUR-EURIBOR-Reuters,3M,26/04/2007,0.04005
EUR-EURIBOR-Reuters,6M,26/04/2007,0.04123
EUR-EURIBOR-Reuters,12M,26/04/2007,0.04283
EUR-EONIA-OIS-COMPOUND,1D,27/04/2007,0.0383
EUR-EURIBOR-Reuters,1W,27/04/2007,0.03848
EUR-EURIBOR-Reuters,2W,27/04/2007,0.03849
EUR-EURIBOR-Reuters,1M,27/04/2007,0.03861
EUR-EURIBOR-Reuters,3M,27/04/2007,0.04013
EUR-EURIBOR-Reuters,6M,27/04/2007,0.04132
EUR-EURIBOR-Reuters,12M,27/04/2007,0.04293
EUR-EONIA-OIS-COMPOUND,1D,30/04/2007,0.0387
EUR-EURIBOR-Reuters,1W,30/04/2007,0.03848
EUR-EURIBOR-Reuters,2W,30/04/2007,0.03848
EUR-EURIBOR-Reuters,1M,30/04/2007,0.03861
EUR-EURIBOR-Reuters,3M,30/04/2007,0.04017
EUR-EURIBOR-Reuters,6M,30/04/2007,0.04135
EUR-EURIBOR-Reuters,12M,30/04/2007,0.04298
EUR-EONIA-OIS-COMPOUND,1D,02/05/2007,0.0384
EUR-EURIBOR-Reuters,1W,02/05/2007,0.03848
EUR-EURIBOR-Reuters,2W,02/05/2007,0.03848
EUR-EURIBOR-Reuters,1M,02/05/2007,0.03863
EUR-EURIBOR-Reuters,3M,02/05/2007,0.04023
EUR-EURIBOR-Reuters,6M,02/05/2007,0.04143
EUR-EURIBOR-Reuters,12M,02/05/2007,0.04306
EUR-EONIA-OIS-COMPOUND,1D,03/05/2007,0.0384
EUR-EURIBOR-Reuters,1W,03/05/2007,0.03847
EUR-EURIBOR-Reuters,2W,03/05/2007,0.03851
EUR-EURIBOR-Reuters,1M,03/05/2007,0.03863
EUR-EURIBOR-Reuters,3M,03/05/2007,0.04034
EUR-EURIBOR-Reuters,6M,03/05/2007,0.04153
EUR-EURIBOR-Reuters,12M,03/05/2007,0.04317
EUR-EONIA-OIS-COMPOUND,1D,04/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,04/05/2007,0.03844
EUR-EURIBOR-Reuters,2W,04/05/2007,0.03851
EUR-EURIBOR-Reuters,1M,04/05/2007,0.03863
EUR-EURIBOR-Reuters,3M,04/05/2007,0.04036
EUR-EURIBOR-Reuters,6M,04/05/2007,0.04154
EUR-EURIBOR-Reuters,12M,04/05/2007,0.0432
EUR-EONIA-OIS-COMPOUND,1D,07/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,07/05/2007,0.03844
EUR-EURIBOR-Reuters,2W,07/05/2007,0.03851
EUR-EURIBOR-Reuters,1M,07/05/2007,0.03864
EUR-EURIBOR-Reuters,3M,07/05/2007,0.04038
EUR-EURIBOR-Reuters,6M,07/05/2007,0.04159
EUR-EURIBOR-Reuters,12M,07/05/2007,0.04326
EUR-EONIA-OIS-COMPOUND,1D,08/05/2007,0.0381
EUR-EURIBOR-Reuters,1W,08/05/2007,0.03837
EUR-EURIBOR-Reuters,2W,08/05/2007,0.03851
EUR-EURIBOR-Reuters,1M,08/05/2007,0.03864
EUR-EURIBOR-Reuters,3M,08/05/2007,0.04043
EUR-EURIBOR-Reuters,6M,08/05/2007,0.04157
EUR-EURIBOR-Reuters,12M,08/05/2007,0.04323
EUR-EONIA-OIS-COMPOUND,1D,09/05/2007,0.037
EUR-EURIBOR-Reuters,1W,09/05/2007,0.038
EUR-EURIBOR-Reuters,2W,09/05/2007,0.03834
EUR-EURIBOR-Reuters,1M,09/05/2007,0.03862
EUR-EURIBOR-Reuters,3M,09/05/2007,0.04046
EUR-EURIBOR-Reuters,6M,09/05/2007,0.04161
EUR-EURIBOR-Reuters,12M,09/05/2007,0.04323
EUR-EONIA-OIS-COMPOUND,1D,10/05/2007,0.0367
EUR-EURIBOR-Reuters,1W,10/05/2007,0.03839
EUR-EURIBOR-Reuters,2W,10/05/2007,0.03849
EUR-EURIBOR-Reuters,1M,10/05/2007,0.03863
EUR-EURIBOR-Reuters,3M,10/05/2007,0.04055
EUR-EURIBOR-Reuters,6M,10/05/2007,0.04166
EUR-EURIBOR-Reuters,12M,10/05/2007,0.04328
EUR-EONIA-OIS-COMPOUND,1D,11/05/2007,0.0368
EUR-EURIBOR-Reuters,1W,11/05/2007,0.03849
EUR-EURIBOR-Reuters,2W,11/05/2007,0.03851
EUR-EURIBOR-Reuters,1M,11/05/2007,0.03873
EUR-EURIBOR-Reuters,3M,11/05/2007,0.04061
EUR-EURIBOR-Reuters,6M,11/05/2007,0.0416
EUR-EURIBOR-Reuters,12M,11/05/2007,0.04305
EUR-EONIA-OIS-COMPOUND,1D,14/05/2007,0.0339
EUR-EURIBOR-Reuters,1W,14/05/2007,0.03851
EUR-EURIBOR-Reuters,2W,14/05/2007,0.03854
EUR-EURIBOR-Reuters,1M,14/05/2007,0.0389
EUR-EURIBOR-Reuters,3M,14/05/2007,0.04063
EUR-EURIBOR-Reuters,6M,14/05/2007,0.04172
EUR-EURIBOR-Reuters,12M,14/05/2007,0.04331
EUR-EONIA-OIS-COMPOUND,1D,15/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,15/05/2007,0.03852
EUR-EURIBOR-Reuters,2W,15/05/2007,0.03854
EUR-EURIBOR-Reuters,1M,15/05/2007,0.03893
EUR-EURIBOR-Reuters,3M,15/05/2007,0.04066
EUR-EURIBOR-Reuters,6M,15/05/2007,0.0418
EUR-EURIBOR-Reuters,12M,15/05/2007,0.04345
EUR-EONIA-OIS-COMPOUND,1D,16/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,16/05/2007,0.03853
EUR-EURIBOR-Reuters,2W,16/05/2007,0.03856
EUR-EURIBOR-Reuters,1M,16/05/2007,0.03894
EUR-EURIBOR-Reuters,3M,16/05/2007,0.04067
EUR-EURIBOR-Reuters,6M,16/05/2007,0.04192
EUR-EURIBOR-Reuters,12M,16/05/2007,0.04368
EUR-EONIA-OIS-COMPOUND,1D,17/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,17/05/2007,0.03852
EUR-EURIBOR-Reuters,2W,17/05/2007,0.03856
EUR-EURIBOR-Reuters,1M,17/05/2007,0.03915
EUR-EURIBOR-Reuters,3M,17/05/2007,0.04073
EUR-EURIBOR-Reuters,6M,17/05/2007,0.0421
EUR-EURIBOR-Reuters,12M,17/05/2007,0.04392
EUR-EONIA-OIS-COMPOUND,1D,18/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,18/05/2007,0.03853
EUR-EURIBOR-Reuters,2W,18/05/2007,0.03856
EUR-EURIBOR-Reuters,1M,18/05/2007,0.03923
EUR-EURIBOR-Reuters,3M,18/05/2007,0.04077
EUR-EURIBOR-Reuters,6M,18/05/2007,0.04213
EUR-EURIBOR-Reuters,12M,18/05/2007,0.044
EUR-EONIA-OIS-COMPOUND,1D,21/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,21/05/2007,0.03852
EUR-EURIBOR-Reuters,2W,21/05/2007,0.03858
EUR-EURIBOR-Reuters,1M,21/05/2007,0.03938
EUR-EURIBOR-Reuters,3M,21/05/2007,0.04078
EUR-EURIBOR-Reuters,6M,21/05/2007,0.04214
EUR-EURIBOR-Reuters,12M,21/05/2007,0.04401
EUR-EONIA-OIS-COMPOUND,1D,22/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,22/05/2007,0.03853
EUR-EURIBOR-Reuters,2W,22/05/2007,0.03859
EUR-EURIBOR-Reuters,1M,22/05/2007,0.03943
EUR-EURIBOR-Reuters,3M,22/05/2007,0.0408
EUR-EURIBOR-Reuters,6M,22/05/2007,0.04218
EUR-EURIBOR-Reuters,12M,22/05/2007,0.04401
EUR-EONIA-OIS-COMPOUND,1D,23/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,23/05/2007,0.0386
EUR-EURIBOR-Reuters,2W,23/05/2007,0.03861
EUR-EURIBOR-Reuters,1M,23/05/2007,0.0395
EUR-EURIBOR-Reuters,3M,23/05/2007,0.04086
EUR-EURIBOR-Reuters,6M,23/05/2007,0.04228
EUR-EURIBOR-Reuters,12M,23/05/2007,0.04422
EUR-EONIA-OIS-COMPOUND,1D,24/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,24/05/2007,0.03861
EUR-EURIBOR-Reuters,2W,24/05/2007,0.0386
EUR-EURIBOR-Reuters,1M,24/05/2007,0.03973
EUR-EURIBOR-Reuters,3M,24/05/2007,0.04095
EUR-EURIBOR-Reuters,6M,24/05/2007,0.04228
EUR-EURIBOR-Reuters,12M,24/05/2007,0.04413
EUR-EONIA-OIS-COMPOUND,1D,25/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,25/05/2007,0.03859
EUR-EURIBOR-Reuters,2W,25/05/2007,0.03855
EUR-EURIBOR-Reuters,1M,25/05/2007,0.0398
EUR-EURIBOR-Reuters,3M,25/05/2007,0.04098
EUR-EURIBOR-Reuters,6M,25/05/2007,0.04233
EUR-EURIBOR-Reuters,12M,25/05/2007,0.04416
EUR-EONIA-OIS-COMPOUND,1D,28/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,28/05/2007,0.03853
EUR-EURIBOR-Reuters,2W,28/05/2007,0.03856
EUR-EURIBOR-Reuters,1M,28/05/2007,0.03983
EUR-EURIBOR-Reuters,3M,28/05/2007,0.04107
EUR-EURIBOR-Reuters,6M,28/05/2007,0.0424
EUR-EURIBOR-Reuters,12M,28/05/2007,0.04434
EUR-EONIA-OIS-COMPOUND,1D,29/05/2007,0.0383
EUR-EURIBOR-Reuters,1W,29/05/2007,0.03858
EUR-EURIBOR-Reuters,2W,29/05/2007,0.0386
EUR-EURIBOR-Reuters,1M,29/05/2007,0.03992
EUR-EURIBOR-Reuters,3M,29/05/2007,0.04109
EUR-EURIBOR-Reuters,6M,29/05/2007,0.04244
EUR-EURIBOR-Reuters,12M,29/05/2007,0.04444
EUR-EONIA-OIS-COMPOUND,1D,30/05/2007,0.0382
EUR-EURIBOR-Reuters,1W,30/05/2007,0.03853
EUR-EURIBOR-Reuters,2W,30/05/2007,0.03868
EUR-EURIBOR-Reuters,1M,30/05/2007,0.04007
EUR-EURIBOR-Reuters,3M,30/05/2007,0.04113
EUR-EURIBOR-Reuters,6M,30/05/2007,0.04245
EUR-EURIBOR-Reuters,12M,30/05/2007,0.04439
EUR-EONIA-OIS-COMPOUND,1D,31/05/2007,0.0385
EUR-EURIBOR-Reuters,1W,31/05/2007,0.03841
EUR-EURIBOR-Reuters,2W,31/05/2007,0.03916
EUR-EURIBOR-Reuters,1M,31/05/2007,0.0403
EUR-EURIBOR-Reuters,3M,31/05/2007,0.04122
EUR-EURIBOR-Reuters,6M,31/05/2007,0.04255
EUR-EURIBOR-Reuters,12M,31/05/2007,0.04455
EUR-EONIA-OIS-COMPOUND,1D,01/06/2007,0.038
EUR-EURIBOR-Reuters,1W,01/06/2007,0.03806
EUR-EURIBOR-Reuters,2W,01/06/2007,0.03925
EUR-EURIBOR-Reuters,1M,01/06/2007,0.04034
EUR-EURIBOR-Reuters,3M,01/06/2007,0.04124
EUR-EURIBOR-Reuters,6M,01/06/2007,0.04258
EUR-EURIBOR-Reuters,12M,01/06/2007,0.04466
EUR-EONIA-OIS-COMPOUND,1D,04/06/2007,0.0376
EUR-EURIBOR-Reuters,1W,04/06/2007,0.03795
EUR-EURIBOR-Reuters,2W,04/06/2007,0.03936
EUR-EURIBOR-Reuters,1M,04/06/2007,0.04041
EUR-EURIBOR-Reuters,3M,04/06/2007,0.04125
EUR-EURIBOR-Reuters,6M,04/06/2007,0.04259
EUR-EURIBOR-Reuters,12M,04/06/2007,0.04485
EUR-EONIA-OIS-COMPOUND,1D,05/06/2007,0.0373
EUR-EURIBOR-Reuters,1W,05/06/2007,0.03835
EUR-EURIBOR-Reuters,2W,05/06/2007,0.03964
EUR-EURIBOR-Reuters,1M,05/06/2007,0.04052
EUR-EURIBOR-Reuters,3M,05/06/2007,0.04126
EUR-EURIBOR-Reuters,6M,05/06/2007,0.0426
EUR-EURIBOR-Reuters,12M,05/06/2007,0.04486
EUR-EONIA-OIS-COMPOUND,1D,06/06/2007,0.0368
EUR-EURIBOR-Reuters,1W,06/06/2007,0.03822
EUR-EURIBOR-Reuters,2W,06/06/2007,0.03963
EUR-EURIBOR-Reuters,1M,06/06/2007,0.04055
EUR-EURIBOR-Reuters,3M,06/06/2007,0.04126
EUR-EURIBOR-Reuters,6M,06/06/2007,0.04264
EUR-EURIBOR-Reuters,12M,06/06/2007,0.04493
EUR-EONIA-OIS-COMPOUND,1D,07/06/2007,0.0369
EUR-EURIBOR-Reuters,1W,07/06/2007,0.04002
EUR-EURIBOR-Reuters,2W,07/06/2007,0.04038
EUR-EURIBOR-Reuters,1M,07/06/2007,0.04085
EUR-EURIBOR-Reuters,3M,07/06/2007,0.04135
EUR-EURIBOR-Reuters,6M,07/06/2007,0.04271
EUR-EURIBOR-Reuters,12M,07/06/2007,0.0449
EUR-EONIA-OIS-COMPOUND,1D,08/06/2007,0.0382
EUR-EURIBOR-Reuters,1W,08/06/2007,0.04065
EUR-EURIBOR-Reuters,2W,08/06/2007,0.04082
EUR-EURIBOR-Reuters,1M,08/06/2007,0.04097
EUR-EURIBOR-Reuters,3M,08/06/2007,0.04138
EUR-EURIBOR-Reuters,6M,08/06/2007,0.04269
EUR-EURIBOR-Reuters,12M,08/06/2007,0.04496
EUR-EONIA-OIS-COMPOUND,1D,11/06/2007,0.0381
EUR-EURIBOR-Reuters,1W,11/06/2007,0.04095
EUR-EURIBOR-Reuters,2W,11/06/2007,0.04098
EUR-EURIBOR-Reuters,1M,11/06/2007,0.04107
EUR-EURIBOR-Reuters,3M,11/06/2007,0.0414
EUR-EURIBOR-Reuters,6M,11/06/2007,0.0427
EUR-EURIBOR-Reuters,12M,11/06/2007,0.04494
EUR-EONIA-OIS-COMPOUND,1D,12/06/2007,0.0379
EUR-EURIBOR-Reuters,1W,12/06/2007,0.04094
EUR-EURIBOR-Reuters,2W,12/06/2007,0.04096
EUR-EURIBOR-Reuters,1M,12/06/2007,0.04108
EUR-EURIBOR-Reuters,3M,12/06/2007,0.04142
EUR-EURIBOR-Reuters,6M,12/06/2007,0.04271
EUR-EURIBOR-Reuters,12M,12/06/2007,0.04499
EUR-EONIA-OIS-COMPOUND,1D,13/06/2007,0.0408
EUR-EURIBOR-Reuters,1W,13/06/2007,0.04098
EUR-EURIBOR-Reuters,2W,13/06/2007,0.041
EUR-EURIBOR-Reuters,1M,13/06/2007,0.04112
EUR-EURIBOR-Reuters,3M,13/06/2007,0.04145
EUR-EURIBOR-Reuters,6M,13/06/2007,0.04284
EUR-EURIBOR-Reuters,12M,13/06/2007,0.04523
EUR-EONIA-OIS-COMPOUND,1D,14/06/2007,0.0408
EUR-EURIBOR-Reuters,1W,14/06/2007,0.04098
EUR-EURIBOR-Reuters,2W,14/06/2007,0.0411
EUR-EURIBOR-Reuters,1M,14/06/2007,0.04114
EUR-EURIBOR-Reuters,3M,14/06/2007,0.04147
EUR-EURIBOR-Reuters,6M,14/06/2007,0.04283
EUR-EURIBOR-Reuters,12M,14/06/2007,0.0451
EUR-EONIA-OIS-COMPOUND,1D,15/06/2007,0.0407
EUR-EURIBOR-Reuters,1W,15/06/2007,0.04096
EUR-EURIBOR-Reuters,2W,15/06/2007,0.04111
EUR-EURIBOR-Reuters,1M,15/06/2007,0.04113
EUR-EURIBOR-Reuters,3M,15/06/2007,0.04148
EUR-EURIBOR-Reuters,6M,15/06/2007,0.04284
EUR-EURIBOR-Reuters,12M,15/06/2007,0.04519
EUR-EONIA-OIS-COMPOUND,1D,18/06/2007,0.0407
EUR-EURIBOR-Reuters,1W,18/06/2007,0.04094
EUR-EURIBOR-Reuters,2W,18/06/2007,0.04107
EUR-EURIBOR-Reuters,1M,18/06/2007,0.04112
EUR-EURIBOR-Reuters,3M,18/06/2007,0.04148
EUR-EURIBOR-Reuters,6M,18/06/2007,0.04284
EUR-EURIBOR-Reuters,12M,18/06/2007,0.04517
EUR-EONIA-OIS-COMPOUND,1D,19/06/2007,0.0407
EUR-EURIBOR-Reuters,1W,19/06/2007,0.04092
EUR-EURIBOR-Reuters,2W,19/06/2007,0.04109
EUR-EURIBOR-Reuters,1M,19/06/2007,0.04113
EUR-EURIBOR-Reuters,3M,19/06/2007,0.04153
EUR-EURIBOR-Reuters,6M,19/06/2007,0.04288
EUR-EURIBOR-Reuters,12M,19/06/2007,0.04519
EUR-EONIA-OIS-COMPOUND,1D,20/06/2007,0.0406
EUR-EURIBOR-Reuters,1W,20/06/2007,0.04092
EUR-EURIBOR-Reuters,2W,20/06/2007,0.04108
EUR-EURIBOR-Reuters,1M,20/06/2007,0.04114
EUR-EURIBOR-Reuters,3M,20/06/2007,0.04155
EUR-EURIBOR-Reuters,6M,20/06/2007,0.04281
EUR-EURIBOR-Reuters,12M,20/06/2007,0.04497
EUR-EONIA-OIS-COMPOUND,1D,21/06/2007,0.0406
EUR-EURIBOR-Reuters,1W,21/06/2007,0.04122
EUR-EURIBOR-Reuters,2W,21/06/2007,0.04107
EUR-EURIBOR-Reuters,1M,21/06/2007,0.04115
EUR-EURIBOR-Reuters,3M,21/06/2007,0.04159
EUR-EURIBOR-Reuters,6M,21/06/2007,0.04301
EUR-EURIBOR-Reuters,12M,21/06/2007,0.04534
EUR-EONIA-OIS-COMPOUND,1D,22/06/2007,0.0406
EUR-EURIBOR-Reuters,1W,22/06/2007,0.04123
EUR-EURIBOR-Reuters,2W,22/06/2007,0.04106
EUR-EURIBOR-Reuters,1M,22/06/2007,0.04115
EUR-EURIBOR-Reuters,3M,22/06/2007,0.0416
EUR-EURIBOR-Reuters,6M,22/06/2007,0.04298
EUR-EURIBOR-Reuters,12M,22/06/2007,0.04518
EUR-EONIA-OIS-COMPOUND,1D,25/06/2007,0.0407
EUR-EURIBOR-Reuters,1W,25/06/2007,0.04122
EUR-EURIBOR-Reuters,2W,25/06/2007,0.04106
EUR-EURIBOR-Reuters,1M,25/06/2007,0.04114
EUR-EURIBOR-Reuters,3M,25/06/2007,0.04159
EUR-EURIBOR-Reuters,6M,25/06/2007,0.04294
EUR-EURIBOR-Reuters,12M,25/06/2007,0.04504
EUR-EONIA-OIS-COMPOUND,1D,26/06/2007,0.0407
EUR-EURIBOR-Reuters,1W,26/06/2007,0.04123
EUR-EURIBOR-Reuters,2W,26/06/2007,0.04106
EUR-EURIBOR-Reuters,1M,26/06/2007,0.04114
EUR-EURIBOR-Reuters,3M,26/06/2007,0.04162
EUR-EURIBOR-Reuters,6M,26/06/2007,0.04295
EUR-EURIBOR-Reuters,12M,26/06/2007,0.04507
EUR-EONIA-OIS-COMPOUND,1D,27/06/2007,0.0408
EUR-EURIBOR-Reuters,1W,27/06/2007,0.04129
EUR-EURIBOR-Reuters,2W,27/06/2007,0.0411
EUR-EURIBOR-Reuters,1M,27/06/2007,0.04119
EUR-EURIBOR-Reuters,3M,27/06/2007,0.04164
EUR-EURIBOR-Reuters,6M,27/06/2007,0.043
EUR-EURIBOR-Reuters,12M,27/06/2007,0.04505
EUR-EONIA-OIS-COMPOUND,1D,28/06/2007,0.0408
EUR-EURIBOR-Reuters,1W,28/06/2007,0.04085
EUR-EURIBOR-Reuters,2W,28/06/2007,0.04094
EUR-EURIBOR-Reuters,1M,28/06/2007,0.04114
EUR-EURIBOR-Reuters,3M,28/06/2007,0.04172
EUR-EURIBOR-Reuters,6M,28/06/2007,0.04313
EUR-EURIBOR-Reuters,12M,28/06/2007,0.04525
EUR-EONIA-OIS-COMPOUND,1D,29/06/2007,0.0414
EUR-EURIBOR-Reuters,1W,29/06/2007,0.04084
EUR-EURIBOR-Reuters,2W,29/06/2007,0.04094
EUR-EURIBOR-Reuters,1M,29/06/2007,0.04115
EUR-EURIBOR-Reuters,3M,29/06/2007,0.04175
EUR-EURIBOR-Reuters,6M,29/06/2007,0.04315
EUR-EURIBOR-Reuters,12M,29/06/2007,0.04528
EUR-EONIA-OIS-COMPOUND,1D,02/07/2007,0.0407
EUR-EURIBOR-Reuters,1W,02/07/2007,0.04076
